id,text,num_words,first_pos_tag,entity,is_singleton,previous_words,next_words
4081,pengembalian\NN izin\NN usaha\NN,3,NN,OTHER,True,"['usaha\\NN', 'atas\\IN', 'dua\\CD', 'perusahaan\\NN', 'lain\\JJ', 'nya\\PRP', 'dilakukan\\VB', 'berdasarkan\\VB', 'pengajuan\\NN', 'permohonan\\NN']","['setelah\\SC', 'tidak\\NEG', 'berusaha\\VB', 'lagi.\\RB', 'Perusahaan\\NN', 'tersebut\\PR', 'adalah\\VB', 'PT\\NNP', 'Dinamika\\NNP', 'Reinsurance\\NNP']"
4082,Perusahaan\NN tersebut\PR,2,NN,ORGANIZATION|OTHER,True,"['berdasarkan\\VB', 'pengajuan\\NN', 'permohonan\\NN', 'pengembalian\\NN', 'izin\\NN', 'usaha\\NN', 'setelah\\SC', 'tidak\\NEG', 'berusaha\\VB', 'lagi.\\RB']","['adalah\\VB', 'PT\\NNP', 'Dinamika\\NNP', 'Reinsurance\\NNP', 'Broker\\NNP', 'pialang\\NN', 'reasuransi\\NN', 'dan\\CC', 'PT\\NNP', 'Primasindo\\NNP']"
4083,PT\NNP Dinamika\NNP Reinsurance\NNP Broker\NNP,4,NNP,ORGANIZATION,True,"['pengembalian\\NN', 'izin\\NN', 'usaha\\NN', 'setelah\\SC', 'tidak\\NEG', 'berusaha\\VB', 'lagi.\\RB', 'Perusahaan\\NN', 'tersebut\\PR', 'adalah\\VB']","['pialang\\NN', 'reasuransi\\NN', 'dan\\CC', 'PT\\NNP', 'Primasindo\\NNP', 'Insurance\\NNP', 'Brokers\\NNP', 'pialang\\NN', 'asuransi.\\NN', 'PT\\NNP']"
4084,pialang\NN reasuransi\NN,2,NN,ORGANIZATION,True,"['tidak\\NEG', 'berusaha\\VB', 'lagi.\\RB', 'Perusahaan\\NN', 'tersebut\\PR', 'adalah\\VB', 'PT\\NNP', 'Dinamika\\NNP', 'Reinsurance\\NNP', 'Broker\\NNP']","['dan\\CC', 'PT\\NNP', 'Primasindo\\NNP', 'Insurance\\NNP', 'Brokers\\NNP', 'pialang\\NN', 'asuransi.\\NN', 'PT\\NNP', 'Truba\\NNP', 'Alam\\NNP']"
4085,PT\NNP Primasindo\NNP Insurance\NNP Brokers\NNP,4,NNP,ORGANIZATION,True,"['Perusahaan\\NN', 'tersebut\\PR', 'adalah\\VB', 'PT\\NNP', 'Dinamika\\NNP', 'Reinsurance\\NNP', 'Broker\\NNP', 'pialang\\NN', 'reasuransi\\NN', 'dan\\CC']","['pialang\\NN', 'asuransi.\\NN', 'PT\\NNP', 'Truba\\NNP', 'Alam\\NNP', 'Manunggal\\NNP', 'Engineering\\NNP', 'TRUB\\NNP', 'telah\\MD', 'melakukan\\VB']"
4086,pialang\NN asuransi.\NN,2,NN,ORGANIZATION|OTHER,True,"['Dinamika\\NNP', 'Reinsurance\\NNP', 'Broker\\NNP', 'pialang\\NN', 'reasuransi\\NN', 'dan\\CC', 'PT\\NNP', 'Primasindo\\NNP', 'Insurance\\NNP', 'Brokers\\NNP']","['PT\\NNP', 'Truba\\NNP', 'Alam\\NNP', 'Manunggal\\NNP', 'Engineering\\NNP', 'TRUB\\NNP', 'telah\\MD', 'melakukan\\VB', 'pembelian\\NN', 'saham\\NN']"
4087,PT\NNP Truba\NNP Alam\NNP Manunggal\NNP Engineering\NNP,5,NNP,ORGANIZATION,False,"['Broker\\NNP', 'pialang\\NN', 'reasuransi\\NN', 'dan\\CC', 'PT\\NNP', 'Primasindo\\NNP', 'Insurance\\NNP', 'Brokers\\NNP', 'pialang\\NN', 'asuransi.\\NN']","['TRUB\\NNP', 'telah\\MD', 'melakukan\\VB', 'pembelian\\NN', 'saham\\NN', 'atau\\CC', 'akuisisi\\NN', 'PT\\NNP', 'Meta\\NNP', 'Epsi\\NNP']"
4088,TRUB\NNP,1,NNP,ORGANIZATION,False,"['Primasindo\\NNP', 'Insurance\\NNP', 'Brokers\\NNP', 'pialang\\NN', 'asuransi.\\NN', 'PT\\NNP', 'Truba\\NNP', 'Alam\\NNP', 'Manunggal\\NNP', 'Engineering\\NNP']","['telah\\MD', 'melakukan\\VB', 'pembelian\\NN', 'saham\\NN', 'atau\\CC', 'akuisisi\\NN', 'PT\\NNP', 'Meta\\NNP', 'Epsi\\NNP', 'sebesar\\JJ']"
4089,pembelian\NN saham\NN,2,NN,OTHER,True,"['pialang\\NN', 'asuransi.\\NN', 'PT\\NNP', 'Truba\\NNP', 'Alam\\NNP', 'Manunggal\\NNP', 'Engineering\\NNP', 'TRUB\\NNP', 'telah\\MD', 'melakukan\\VB']","['atau\\CC', 'akuisisi\\NN', 'PT\\NNP', 'Meta\\NNP', 'Epsi\\NNP', 'sebesar\\JJ', '28,91\\CD', 'persen\\CD', 'dengan\\SC', 'nilai\\NN']"
4090,akuisisi\NN,1,NN,TITLE,True,"['Truba\\NNP', 'Alam\\NNP', 'Manunggal\\NNP', 'Engineering\\NNP', 'TRUB\\NNP', 'telah\\MD', 'melakukan\\VB', 'pembelian\\NN', 'saham\\NN', 'atau\\CC']","['PT\\NNP', 'Meta\\NNP', 'Epsi\\NNP', 'sebesar\\JJ', '28,91\\CD', 'persen\\CD', 'dengan\\SC', 'nilai\\NN', 'transaksi\\NN', 'mencapai\\VB']"
4091,PT\NNP Meta\NNP Epsi\NNP,3,NNP,ORGANIZATION|PERSON,True,"['Alam\\NNP', 'Manunggal\\NNP', 'Engineering\\NNP', 'TRUB\\NNP', 'telah\\MD', 'melakukan\\VB', 'pembelian\\NN', 'saham\\NN', 'atau\\CC', 'akuisisi\\NN']","['sebesar\\JJ', '28,91\\CD', 'persen\\CD', 'dengan\\SC', 'nilai\\NN', 'transaksi\\NN', 'mencapai\\VB', '6,251\\CD', 'juta\\CD', 'dolar\\NN']"
4092,"sebesar\JJ 28,91\CD persen\CD",3,JJ,OTHER|NUM,True,"['TRUB\\NNP', 'telah\\MD', 'melakukan\\VB', 'pembelian\\NN', 'saham\\NN', 'atau\\CC', 'akuisisi\\NN', 'PT\\NNP', 'Meta\\NNP', 'Epsi\\NNP']","['dengan\\SC', 'nilai\\NN', 'transaksi\\NN', 'mencapai\\VB', '6,251\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Sekretaris\\NNP', 'Perusahaan\\NNP']"
4093,nilai\NN transaksi\NN,2,NN,OTHER,True,"['saham\\NN', 'atau\\CC', 'akuisisi\\NN', 'PT\\NNP', 'Meta\\NNP', 'Epsi\\NNP', 'sebesar\\JJ', '28,91\\CD', 'persen\\CD', 'dengan\\SC']","['mencapai\\VB', '6,251\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Sekretaris\\NNP', 'Perusahaan\\NNP', 'TRUB\\NNP', 'Jenty\\NNP', 'Tjandradjaja,\\NNP']"
4094,"6,251\CD juta\CD dolar\NN AS.\NNP",4,CD,PERSON|OTHER,True,"['PT\\NNP', 'Meta\\NNP', 'Epsi\\NNP', 'sebesar\\JJ', '28,91\\CD', 'persen\\CD', 'dengan\\SC', 'nilai\\NN', 'transaksi\\NN', 'mencapai\\VB']","['Sekretaris\\NNP', 'Perusahaan\\NNP', 'TRUB\\NNP', 'Jenty\\NNP', 'Tjandradjaja,\\NNP', 'dalam\\IN', 'keterbukaan\\NN', 'informasi\\NN', 'di\\IN', 'Bursa\\NNP']"
4095,"Sekretaris\NNP Perusahaan\NNP TRUB\NNP Jenty\NNP Tjandradjaja,\NNP",5,NNP,TITLE|ORGANIZATION|LOCATION|OTHER,True,"['28,91\\CD', 'persen\\CD', 'dengan\\SC', 'nilai\\NN', 'transaksi\\NN', 'mencapai\\VB', '6,251\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP']","['dalam\\IN', 'keterbukaan\\NN', 'informasi\\NN', 'di\\IN', 'Bursa\\NNP', 'Efek\\NNP', 'Jakarta\\NNP', 'BEJ,\\NNP', 'Rabu,\\NNP', 'mengatakan,\\VB']"
4096,keterbukaan\NN informasi\NN,2,NN,OTHER,True,"['6,251\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Sekretaris\\NNP', 'Perusahaan\\NNP', 'TRUB\\NNP', 'Jenty\\NNP', 'Tjandradjaja,\\NNP', 'dalam\\IN']","['di\\IN', 'Bursa\\NNP', 'Efek\\NNP', 'Jakarta\\NNP', 'BEJ,\\NNP', 'Rabu,\\NNP', 'mengatakan,\\VB', 'pembelian\\NN', 'ini\\PR', 'dalam\\IN']"
4097,Bursa\NNP Efek\NNP Jakarta\NNP,3,NNP,FACILITY|LOCATION,False,"['AS.\\NNP', 'Sekretaris\\NNP', 'Perusahaan\\NNP', 'TRUB\\NNP', 'Jenty\\NNP', 'Tjandradjaja,\\NNP', 'dalam\\IN', 'keterbukaan\\NN', 'informasi\\NN', 'di\\IN']","['BEJ,\\NNP', 'Rabu,\\NNP', 'mengatakan,\\VB', 'pembelian\\NN', 'ini\\PR', 'dalam\\IN', 'rangka\\NN', 'investasi.\\NN', 'Namun,\\CC', 'pihak\\NN']"
4098,"BEJ,\NNP",1,NNP,OTHER,False,"['TRUB\\NNP', 'Jenty\\NNP', 'Tjandradjaja,\\NNP', 'dalam\\IN', 'keterbukaan\\NN', 'informasi\\NN', 'di\\IN', 'Bursa\\NNP', 'Efek\\NNP', 'Jakarta\\NNP']","['Rabu,\\NNP', 'mengatakan,\\VB', 'pembelian\\NN', 'ini\\PR', 'dalam\\IN', 'rangka\\NN', 'investasi.\\NN', 'Namun,\\CC', 'pihak\\NN', 'TRUB\\NNP']"
4099,"Rabu,\NNP",1,NNP,OTHER,True,"['Jenty\\NNP', 'Tjandradjaja,\\NNP', 'dalam\\IN', 'keterbukaan\\NN', 'informasi\\NN', 'di\\IN', 'Bursa\\NNP', 'Efek\\NNP', 'Jakarta\\NNP', 'BEJ,\\NNP']","['mengatakan,\\VB', 'pembelian\\NN', 'ini\\PR', 'dalam\\IN', 'rangka\\NN', 'investasi.\\NN', 'Namun,\\CC', 'pihak\\NN', 'TRUB\\NNP', 'tidak\\NEG']"
4100,pembelian\NN ini\PR,2,NN,OTHER,True,"['dalam\\IN', 'keterbukaan\\NN', 'informasi\\NN', 'di\\IN', 'Bursa\\NNP', 'Efek\\NNP', 'Jakarta\\NNP', 'BEJ,\\NNP', 'Rabu,\\NNP', 'mengatakan,\\VB']","['dalam\\IN', 'rangka\\NN', 'investasi.\\NN', 'Namun,\\CC', 'pihak\\NN', 'TRUB\\NNP', 'tidak\\NEG', 'menyebutkan\\VB', 'latar\\NN', 'belakang\\NN']"
4101,rangka\NN investasi.\NN,2,NN,OTHER,True,"['di\\IN', 'Bursa\\NNP', 'Efek\\NNP', 'Jakarta\\NNP', 'BEJ,\\NNP', 'Rabu,\\NNP', 'mengatakan,\\VB', 'pembelian\\NN', 'ini\\PR', 'dalam\\IN']","['Namun,\\CC', 'pihak\\NN', 'TRUB\\NNP', 'tidak\\NEG', 'menyebutkan\\VB', 'latar\\NN', 'belakang\\NN', 'kebijakan\\NN', 'investasi\\NN', 'tersebut.\\PR']"
4102,pihak\NN TRUB\NNP,2,NN,OTHER|ORGANIZATION,True,"['Jakarta\\NNP', 'BEJ,\\NNP', 'Rabu,\\NNP', 'mengatakan,\\VB', 'pembelian\\NN', 'ini\\PR', 'dalam\\IN', 'rangka\\NN', 'investasi.\\NN', 'Namun,\\CC']","['tidak\\NEG', 'menyebutkan\\VB', 'latar\\NN', 'belakang\\NN', 'kebijakan\\NN', 'investasi\\NN', 'tersebut.\\PR', 'Perusahaan\\NN', 'jasa\\NN', 'pelayaran\\NN']"
4103,kebijakan\NN investasi\NN tersebut.\PR,3,NN,TIME|THINGS|OTHER,True,"['dalam\\IN', 'rangka\\NN', 'investasi.\\NN', 'Namun,\\CC', 'pihak\\NN', 'TRUB\\NNP', 'tidak\\NEG', 'menyebutkan\\VB', 'latar\\NN', 'belakang\\NN']","['Perusahaan\\NN', 'jasa\\NN', 'pelayaran\\NN', 'PT\\NNP', 'Berlian\\NNP', 'Laju\\NNP', 'Tanker\\NNP', 'Tbk\\NNP', 'BLTA\\NNP', 'merencanakan\\VB']"
4104,Perusahaan\NN jasa\NN pelayaran\NN,3,NN,ORGANIZATION,True,"['Namun,\\CC', 'pihak\\NN', 'TRUB\\NNP', 'tidak\\NEG', 'menyebutkan\\VB', 'latar\\NN', 'belakang\\NN', 'kebijakan\\NN', 'investasi\\NN', 'tersebut.\\PR']","['PT\\NNP', 'Berlian\\NNP', 'Laju\\NNP', 'Tanker\\NNP', 'Tbk\\NNP', 'BLTA\\NNP', 'merencanakan\\VB', 'akuisisi\\NN', 'Chembulk\\NNP', 'Tankers\\NNP']"
4105,PT\NNP Berlian\NNP Laju\NNP Tanker\NNP Tbk\NNP,5,NNP,ORGANIZATION|PERSON,False,"['tidak\\NEG', 'menyebutkan\\VB', 'latar\\NN', 'belakang\\NN', 'kebijakan\\NN', 'investasi\\NN', 'tersebut.\\PR', 'Perusahaan\\NN', 'jasa\\NN', 'pelayaran\\NN']","['BLTA\\NNP', 'merencanakan\\VB', 'akuisisi\\NN', 'Chembulk\\NNP', 'Tankers\\NNP', 'LLC\\NNP', 'senilai\\NN', '850\\CD', 'juta\\CD', 'dolar\\NN']"
4106,BLTA\NNP,1,NNP,PERSON,False,"['investasi\\NN', 'tersebut.\\PR', 'Perusahaan\\NN', 'jasa\\NN', 'pelayaran\\NN', 'PT\\NNP', 'Berlian\\NNP', 'Laju\\NNP', 'Tanker\\NNP', 'Tbk\\NNP']","['merencanakan\\VB', 'akuisisi\\NN', 'Chembulk\\NNP', 'Tankers\\NNP', 'LLC\\NNP', 'senilai\\NN', '850\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP']"
4107,Chembulk\NNP Tankers\NNP LLC\NNP,3,NNP,PERSON,False,"['jasa\\NN', 'pelayaran\\NN', 'PT\\NNP', 'Berlian\\NNP', 'Laju\\NNP', 'Tanker\\NNP', 'Tbk\\NNP', 'BLTA\\NNP', 'merencanakan\\VB', 'akuisisi\\NN']","['senilai\\NN', '850\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Chembulk\\NNP', 'Tankers\\NNP', 'merupakan\\VB', 'salah\\CD', 'satu\\CD']"
4108,senilai\NN 850\CD juta\CD dolar\NN AS.\NNP,5,NN,OTHER|NUM,True,"['Berlian\\NNP', 'Laju\\NNP', 'Tanker\\NNP', 'Tbk\\NNP', 'BLTA\\NNP', 'merencanakan\\VB', 'akuisisi\\NN', 'Chembulk\\NNP', 'Tankers\\NNP', 'LLC\\NNP']","['Chembulk\\NNP', 'Tankers\\NNP', 'merupakan\\VB', 'salah\\CD', 'satu\\CD', 'dari\\IN', '10\\CD', 'perusahaan\\NN', 'pelayaran\\NN', 'terbesar\\JJ']"
4109,Chembulk\NNP Tankers\NNP,2,NNP,PERSON,False,"['merencanakan\\VB', 'akuisisi\\NN', 'Chembulk\\NNP', 'Tankers\\NNP', 'LLC\\NNP', 'senilai\\NN', '850\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP']","['merupakan\\VB', 'salah\\CD', 'satu\\CD', 'dari\\IN', '10\\CD', 'perusahaan\\NN', 'pelayaran\\NN', 'terbesar\\JJ', 'di\\IN', 'dunia\\NN']"
4110,salah\CD satu\CD,2,CD,OTHER|PERSON,True,"['Tankers\\NNP', 'LLC\\NNP', 'senilai\\NN', '850\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Chembulk\\NNP', 'Tankers\\NNP', 'merupakan\\VB']","['dari\\IN', '10\\CD', 'perusahaan\\NN', 'pelayaran\\NN', 'terbesar\\JJ', 'di\\IN', 'dunia\\NN', 'yang\\SC', 'wilayah\\NN', 'operasi\\NN']"
4111,10\CD,1,CD,PERSON,True,"['850\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Chembulk\\NNP', 'Tankers\\NNP', 'merupakan\\VB', 'salah\\CD', 'satu\\CD', 'dari\\IN']","['perusahaan\\NN', 'pelayaran\\NN', 'terbesar\\JJ', 'di\\IN', 'dunia\\NN', 'yang\\SC', 'wilayah\\NN', 'operasi\\NN', 'nya\\PRP', 'di\\IN']"
4112,perusahaan\NN pelayaran\NN terbesar\JJ,3,NN,PERSON,True,"['juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Chembulk\\NNP', 'Tankers\\NNP', 'merupakan\\VB', 'salah\\CD', 'satu\\CD', 'dari\\IN', '10\\CD']","['di\\IN', 'dunia\\NN', 'yang\\SC', 'wilayah\\NN', 'operasi\\NN', 'nya\\PRP', 'di\\IN', 'berbagai\\CD', 'negara\\NN', 'dan\\CC']"
4113,dunia\NN,1,NN,OTHER,True,"['Tankers\\NNP', 'merupakan\\VB', 'salah\\CD', 'satu\\CD', 'dari\\IN', '10\\CD', 'perusahaan\\NN', 'pelayaran\\NN', 'terbesar\\JJ', 'di\\IN']","['yang\\SC', 'wilayah\\NN', 'operasi\\NN', 'nya\\PRP', 'di\\IN', 'berbagai\\CD', 'negara\\NN', 'dan\\CC', 'berkedudukan\\VB', 'hukum\\NN']"
4114,nya\PRP,1,PRP,OTHER,True,"['dari\\IN', '10\\CD', 'perusahaan\\NN', 'pelayaran\\NN', 'terbesar\\JJ', 'di\\IN', 'dunia\\NN', 'yang\\SC', 'wilayah\\NN', 'operasi\\NN']","['di\\IN', 'berbagai\\CD', 'negara\\NN', 'dan\\CC', 'berkedudukan\\VB', 'hukum\\NN', 'di\\IN', 'Republik\\NNP', 'Marshall\\NNP', 'Islands,\\NNP']"
4115,berbagai\CD negara\NN,2,CD,OTHER,True,"['perusahaan\\NN', 'pelayaran\\NN', 'terbesar\\JJ', 'di\\IN', 'dunia\\NN', 'yang\\SC', 'wilayah\\NN', 'operasi\\NN', 'nya\\PRP', 'di\\IN']","['dan\\CC', 'berkedudukan\\VB', 'hukum\\NN', 'di\\IN', 'Republik\\NNP', 'Marshall\\NNP', 'Islands,\\NNP', 'kata\\VB', 'Direktur\\NNP', 'Keuangan\\NNP']"
4116,hukum\NN,1,NN,OTHER,True,"['dunia\\NN', 'yang\\SC', 'wilayah\\NN', 'operasi\\NN', 'nya\\PRP', 'di\\IN', 'berbagai\\CD', 'negara\\NN', 'dan\\CC', 'berkedudukan\\VB']","['di\\IN', 'Republik\\NNP', 'Marshall\\NNP', 'Islands,\\NNP', 'kata\\VB', 'Direktur\\NNP', 'Keuangan\\NNP', 'BLTA,\\NNP', 'Kevin\\NNP', 'Wong\\NNP']"
4117,"Republik\NNP Marshall\NNP Islands,\NNP",3,NNP,FACILITY|OTHER,True,"['wilayah\\NN', 'operasi\\NN', 'nya\\PRP', 'di\\IN', 'berbagai\\CD', 'negara\\NN', 'dan\\CC', 'berkedudukan\\VB', 'hukum\\NN', 'di\\IN']","['kata\\VB', 'Direktur\\NNP', 'Keuangan\\NNP', 'BLTA,\\NNP', 'Kevin\\NNP', 'Wong\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Kevin\\NNP']"
4118,"Direktur\NNP Keuangan\NNP BLTA,\NNP",3,NNP,TITLE|ORGANIZATION|OTHER,False,"['berbagai\\CD', 'negara\\NN', 'dan\\CC', 'berkedudukan\\VB', 'hukum\\NN', 'di\\IN', 'Republik\\NNP', 'Marshall\\NNP', 'Islands,\\NNP', 'kata\\VB']","['Kevin\\NNP', 'Wong\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Kevin\\NNP', 'mengatakan\\VB', 'perseroan\\NN', 'akan\\MD', 'meminjam\\VB']"
4119,Kevin\NNP Wong\NNP,2,NNP,PERSON,False,"['berkedudukan\\VB', 'hukum\\NN', 'di\\IN', 'Republik\\NNP', 'Marshall\\NNP', 'Islands,\\NNP', 'kata\\VB', 'Direktur\\NNP', 'Keuangan\\NNP', 'BLTA,\\NNP']","['di\\IN', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Kevin\\NNP', 'mengatakan\\VB', 'perseroan\\NN', 'akan\\MD', 'meminjam\\VB', 'dana\\NN', 'dari\\IN']"
4120,"Jakarta,\NNP",1,NNP,OTHER,True,"['Republik\\NNP', 'Marshall\\NNP', 'Islands,\\NNP', 'kata\\VB', 'Direktur\\NNP', 'Keuangan\\NNP', 'BLTA,\\NNP', 'Kevin\\NNP', 'Wong\\NNP', 'di\\IN']","['Kamis.\\NNP', 'Kevin\\NNP', 'mengatakan\\VB', 'perseroan\\NN', 'akan\\MD', 'meminjam\\VB', 'dana\\NN', 'dari\\IN', 'keempat\\CD', 'bank\\NN']"
4121,Kamis.\NNP,1,NNP,OTHER,True,"['Marshall\\NNP', 'Islands,\\NNP', 'kata\\VB', 'Direktur\\NNP', 'Keuangan\\NNP', 'BLTA,\\NNP', 'Kevin\\NNP', 'Wong\\NNP', 'di\\IN', 'Jakarta,\\NNP']","['Kevin\\NNP', 'mengatakan\\VB', 'perseroan\\NN', 'akan\\MD', 'meminjam\\VB', 'dana\\NN', 'dari\\IN', 'keempat\\CD', 'bank\\NN', 'tersebut\\PR']"
4122,Kevin\NNP,1,NNP,PERSON,False,"['Islands,\\NNP', 'kata\\VB', 'Direktur\\NNP', 'Keuangan\\NNP', 'BLTA,\\NNP', 'Kevin\\NNP', 'Wong\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Kamis.\\NNP']","['mengatakan\\VB', 'perseroan\\NN', 'akan\\MD', 'meminjam\\VB', 'dana\\NN', 'dari\\IN', 'keempat\\CD', 'bank\\NN', 'tersebut\\PR', 'dengan\\IN']"
4123,perseroan\NN,1,NN,OTHER,True,"['Direktur\\NNP', 'Keuangan\\NNP', 'BLTA,\\NNP', 'Kevin\\NNP', 'Wong\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Kevin\\NNP', 'mengatakan\\VB']","['akan\\MD', 'meminjam\\VB', 'dana\\NN', 'dari\\IN', 'keempat\\CD', 'bank\\NN', 'tersebut\\PR', 'dengan\\IN', 'total\\NN', 'nilai\\NN']"
4124,dana\NN,1,NN,OTHER,True,"['Kevin\\NNP', 'Wong\\NNP', 'di\\IN', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Kevin\\NNP', 'mengatakan\\VB', 'perseroan\\NN', 'akan\\MD', 'meminjam\\VB']","['dari\\IN', 'keempat\\CD', 'bank\\NN', 'tersebut\\PR', 'dengan\\IN', 'total\\NN', 'nilai\\NN', '750\\CD', 'juta\\CD', 'dolar\\NN']"
4125,keempat\CD bank\NN tersebut\PR,3,CD,NUM|OTHER,True,"['di\\IN', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Kevin\\NNP', 'mengatakan\\VB', 'perseroan\\NN', 'akan\\MD', 'meminjam\\VB', 'dana\\NN', 'dari\\IN']","['dengan\\IN', 'total\\NN', 'nilai\\NN', '750\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Menurut\\IN', 'dia,\\PRP', 'dengan\\IN']"
4126,total\NN nilai\NN,2,NN,OTHER,True,"['mengatakan\\VB', 'perseroan\\NN', 'akan\\MD', 'meminjam\\VB', 'dana\\NN', 'dari\\IN', 'keempat\\CD', 'bank\\NN', 'tersebut\\PR', 'dengan\\IN']","['750\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Menurut\\IN', 'dia,\\PRP', 'dengan\\IN', 'akuisisi\\NN', 'Chembulk,\\NNP', 'maka\\SC']"
4127,750\CD juta\CD dolar\NN AS.\NNP,4,CD,THINGS,True,"['akan\\MD', 'meminjam\\VB', 'dana\\NN', 'dari\\IN', 'keempat\\CD', 'bank\\NN', 'tersebut\\PR', 'dengan\\IN', 'total\\NN', 'nilai\\NN']","['Menurut\\IN', 'dia,\\PRP', 'dengan\\IN', 'akuisisi\\NN', 'Chembulk,\\NNP', 'maka\\SC', 'perseroan\\NN', 'akan\\MD', 'menjadi\\VB', 'perusahaan\\NN']"
4128,"dia,\PRP",1,PRP,OTHER,False,"['bank\\NN', 'tersebut\\PR', 'dengan\\IN', 'total\\NN', 'nilai\\NN', '750\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Menurut\\IN']","['dengan\\IN', 'akuisisi\\NN', 'Chembulk,\\NNP', 'maka\\SC', 'perseroan\\NN', 'akan\\MD', 'menjadi\\VB', 'perusahaan\\NN', 'kapal\\NN', 'tanker\\NN']"
4129,"akuisisi\NN Chembulk,\NNP",2,NN,OTHER,True,"['dengan\\IN', 'total\\NN', 'nilai\\NN', '750\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Menurut\\IN', 'dia,\\PRP', 'dengan\\IN']","['maka\\SC', 'perseroan\\NN', 'akan\\MD', 'menjadi\\VB', 'perusahaan\\NN', 'kapal\\NN', 'tanker\\NN', 'terbesar\\JJ', 'ketiga\\OD', 'di\\IN']"
4130,perseroan\NN,1,NN,OTHER,True,"['750\\CD', 'juta\\CD', 'dolar\\NN', 'AS.\\NNP', 'Menurut\\IN', 'dia,\\PRP', 'dengan\\IN', 'akuisisi\\NN', 'Chembulk,\\NNP', 'maka\\SC']","['akan\\MD', 'menjadi\\VB', 'perusahaan\\NN', 'kapal\\NN', 'tanker\\NN', 'terbesar\\JJ', 'ketiga\\OD', 'di\\IN', 'dunia\\NN', 'dalam\\IN']"
4131,perusahaan\NN kapal\NN tanker\NN terbesar\JJ,4,NN,OTHER,True,"['AS.\\NNP', 'Menurut\\IN', 'dia,\\PRP', 'dengan\\IN', 'akuisisi\\NN', 'Chembulk,\\NNP', 'maka\\SC', 'perseroan\\NN', 'akan\\MD', 'menjadi\\VB']","['ketiga\\OD', 'di\\IN', 'dunia\\NN', 'dalam\\IN', 'hal\\NN', 'jumlah\\NN', 'kapal\\NN', 'dan\\CC', 'kapasitas\\NN', 'muatan.\\NN']"
4132,dunia\NN,1,NN,OTHER,True,"['maka\\SC', 'perseroan\\NN', 'akan\\MD', 'menjadi\\VB', 'perusahaan\\NN', 'kapal\\NN', 'tanker\\NN', 'terbesar\\JJ', 'ketiga\\OD', 'di\\IN']","['dalam\\IN', 'hal\\NN', 'jumlah\\NN', 'kapal\\NN', 'dan\\CC', 'kapasitas\\NN', 'muatan.\\NN', 'Dengan\\IN', 'demikian\\PR', 'total\\NN']"
4133,jumlah\NN kapal\NN,2,NN,OTHER|THINGS,True,"['menjadi\\VB', 'perusahaan\\NN', 'kapal\\NN', 'tanker\\NN', 'terbesar\\JJ', 'ketiga\\OD', 'di\\IN', 'dunia\\NN', 'dalam\\IN', 'hal\\NN']","['dan\\CC', 'kapasitas\\NN', 'muatan.\\NN', 'Dengan\\IN', 'demikian\\PR', 'total\\NN', 'kapasitas\\NN', 'kapal\\NN', 'tanker\\NN', 'nya\\PRP']"
4134,kapasitas\NN muatan.\NN,2,NN,THINGS|OTHER,True,"['tanker\\NN', 'terbesar\\JJ', 'ketiga\\OD', 'di\\IN', 'dunia\\NN', 'dalam\\IN', 'hal\\NN', 'jumlah\\NN', 'kapal\\NN', 'dan\\CC']","['Dengan\\IN', 'demikian\\PR', 'total\\NN', 'kapasitas\\NN', 'kapal\\NN', 'tanker\\NN', 'nya\\PRP', 'menjadi\\VB', '820.600\\CD', 'DWT\\NND']"
4135,demikian\PR,1,PR,OTHER,True,"['di\\IN', 'dunia\\NN', 'dalam\\IN', 'hal\\NN', 'jumlah\\NN', 'kapal\\NN', 'dan\\CC', 'kapasitas\\NN', 'muatan.\\NN', 'Dengan\\IN']","['total\\NN', 'kapasitas\\NN', 'kapal\\NN', 'tanker\\NN', 'nya\\PRP', 'menjadi\\VB', '820.600\\CD', 'DWT\\NND', 'dry\\NND', 'weigh\\NND']"
